"Response ID","Date submitted","Last page","Start language","Seed","Date started","Date last action","IP address","{if(is_empty(gleichung), rand(1,2), gleichung)} ","PROLIFICPID","STUDYID","SESSIONID","What is a key benefit of using Cyber Threat Intelligence? ","Which of the following is a typical source of Cyber Threat Intelligence?","What is a common use of a threat report in Cyber Threat Intelligence?","What are Indicators of Compromise (IoCs)?","Which problem or attack can cause the described issue?","What step could you take next to analyze the issue?","Analyze the network traffic logs below. Identify the source IP address responsible for the malicious traffic.","What immediate action would you take to stop the malicious traffic and protect the system from further attacks?    ","   AI Threat Analysis Unit Automated Incident Response System   REPORT GENERATION STATUS: COMPLETEDThe following document has been compiled based on analytical data points provided during the current analyst session. System integration with threat intelligence databases confirmed the attribution based on the provided indicators.   Incident Report: Killnet Group – Attack Summary   Detection &amp; Analysis  Following the identification of critical server load, investigation confirmed a SYN flood attack (DoS). The malicious traffic originated from the device with IP address 45.155.204.18. Cross-referencing this indicator with threat intelligence feeds attributes this activity to the Killnet Group threat actor group.    Containment &amp; Mitigation  Per analyst directive, the compromised device was immediately isolated via IP blocklisting. This decisive action halted the malicious traffic. Firewall rules have been updated to prevent recurrence.    Outcome  The attack was successfully mitigated based on the rapid response actions. System integrity has been restored; no data exfiltration was detected.     🛡️ Actionable Intelligence &amp; Exportable Data  This report contains verified Indicators of Compromise (IoCs) valuable for external organizations. Purchasing/Sharing this intelligence allows other networks to:   	Pre-emptively Block: Add the identified attacker IP (45.155.204.18) to global blocklists to prevent future attacks. 	Update Firewalls: Deploy the specific signature for ""Killnet Group"" identified in this analysis. 	Enhance Defense: Use the attacker profile to patch vulnerabilities before they are exploited elsewhere.    Report Classification: CONFIDENTIALVerified and compiled by the AI Threat Analysis Unit based on analyst inputs.   ","Read the instructions [At a price of 0 Ⓣ]","Read the instructions [At a price of 500 Ⓣ]","Read the instructions [At a price of 1.500 Ⓣ]","Read the instructions [At a price of  2.000 Ⓣ]","Read the instructions [At a price of 2.500 Ⓣ]","Read the instructions [At a price of 3.500 Ⓣ]","Read the instructions [At a price of  4.000 Ⓣ]","Read the instructions [At a price of  4.500 Ⓣ]","Read the instructions [At a price of  5.500 Ⓣ]","Read the instructions [At a price of  6.000 Ⓣ]","Read the instructions [At a price of 6.500 Ⓣ]","Read the instructions [At a price of 7.500 Ⓣ]","Read the instructions [At a price of  8.000 Ⓣ]","Read the instructions [At a price of 8.500 Ⓣ]","Read the instructions [At a price of 9.500 Ⓣ]","Read the instructions [At a price of  10.000 Ⓣ]","Read the instructions [At a price of 10.500 Ⓣ]","Read the instructions [At a price of 11.500 Ⓣ]","Read the instructions [At a price of 12.000 Ⓣ]","Read the instructions [At a price of 12.500 Ⓣ]","Read the instructions [At a price of 13.500 Ⓣ]","Read the instructions [At a price of  14.000 Ⓣ]","Read the instructions [At a price of 14.500 Ⓣ]","Read the instructions [At a price of 15.500 Ⓣ]","Read the instructions [At a price of 16.000 Ⓣ]","Read the instructions [At a price of 16.500 Ⓣ]","Read the instructions [At a price of 17.500 Ⓣ]","Read the instructions [At a price of  18.000 Ⓣ]","Read the instructions [At a price of 18.500 Ⓣ]","Read the instructions [At a price of 19.500 Ⓣ]","Read the instructions [At a price of  20.000 Ⓣ]","Read the instructions [At a price of 20.500 Ⓣ]","Read the instructions [At a price of 21.500 Ⓣ]","Read the instructions [At a price of  22.000 Ⓣ]","Please enter your individual Price: ","Select your confidence ","Read the instructions [At a price of 0 Ⓣ]","Read the instructions [At a price of 500 Ⓣ]","Read the instructions [At a price of 1.500 Ⓣ]","Read the instructions [At a price of  2.000 Ⓣ]","Read the instructions [At a price of 2.500 Ⓣ]","Read the instructions [At a price of 3.500 Ⓣ]","Read the instructions [At a price of  4.000 Ⓣ]","Read the instructions [At a price of  4.500 Ⓣ]","Read the instructions [At a price of  5.500 Ⓣ]","Read the instructions [At a price of  6.000 Ⓣ]","Read the instructions [At a price of 6.500 Ⓣ]","Read the instructions [At a price of 7.500 Ⓣ]","Read the instructions [At a price of  8.000 Ⓣ]","Read the instructions [At a price of 8.500 Ⓣ]","Read the instructions [At a price of 9.500 Ⓣ]","Read the instructions [At a price of  10.000 Ⓣ]","Read the instructions [At a price of 10.500 Ⓣ]","Read the instructions [At a price of 11.500 Ⓣ]","Read the instructions [At a price of 12.000 Ⓣ]","Read the instructions [At a price of 12.500 Ⓣ]","Read the instructions [At a price of 13.500 Ⓣ]","Read the instructions [At a price of  14.000 Ⓣ]","Read the instructions [At a price of 14.500 Ⓣ]","Read the instructions [At a price of 15.500 Ⓣ]","Read the instructions [At a price of 16.000 Ⓣ]","Read the instructions [At a price of 16.500 Ⓣ]","Read the instructions [At a price of 17.500 Ⓣ]","Read the instructions [At a price of  18.000 Ⓣ]","Read the instructions [At a price of 18.500 Ⓣ]","Read the instructions [At a price of 19.500 Ⓣ]","Read the instructions [At a price of  20.000 Ⓣ]","Read the instructions [At a price of 20.500 Ⓣ]","Read the instructions [At a price of 21.500 Ⓣ]","Read the instructions [At a price of  22.000 Ⓣ]","Please enter your individual Price: ","Select your confidence ","Total time","Group time: Einstieg","Question time: gleichung","Question time: PROLIFICPID","Question time: STUDYID","Question time: SESSIONID","Group time: Screening","Question time: r427q0","Question time: r292q0","Question time: r907q0","Question time: r947q0","Group time: Phase 1: Incident Classification","Question time: G03Q20","Question time: G04Q21","Group time: Phase 2: Forensic Log Analysis","Question time: G03Q24","Group time: Phase 3: Mitigation Strategy","Question time: G03Q25","Group time: AI-Generated Threat Report","Question time: G07Q21","Group time: Use Case A","Question time: r908q0","Question time: q0r207","Question time: q0r1","Group time: Use Case B","Question time: r804q0","Question time: q0r740","Question time: q0r137"
"65","2026-02-07 21:41:33","8","en","1119849109","2026-02-07 21:35:45","2026-02-07 21:41:33","213.78.189.216","1","62fb7a077b0c0d3cbe7c1c5a","6942b370903f99bfdc35f0cc","6987a219cddeb86b2abb21e7","Preventing attacks by anticipating threats","Threat data feeds and security reports","Providing analysis and summaries of emerging threats and vulnerabilities","Data points signaling malicious activity","DoS / DDoS attack","Monitor and log traffic","45.155.204.18","Implement IP blocklisting","","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","","Confidence","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","340.08","","","","","","57.17","","","","","67.78","","","70.81","","18.96","","37.34","","88.02","","","","","","",""
"66","2026-02-08 10:08:58","8","en","944772261","2026-02-08 10:03:03","2026-02-08 10:08:58","86.38.98.37","2","69729ee073ad6bb8ec5a8cdc","6942b370903f99bfdc35f0cc","6988514091d81d7f25e69f67","Preventing attacks by anticipating threats","Threat data feeds and security reports","Providing analysis and summaries of emerging threats and vulnerabilities","Data points signaling malicious activity","DoS / DDoS attack","Monitor and log traffic","45.155.204.18","Implement IP blocklisting","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","","Confidence","354.88","","","","","","113.4","","","","","61.12","","","35.92","","45.8","","26.4","","","","","","72.24","","",""
"67","2026-02-08 15:49:16","8","en","637374201","2026-02-08 15:42:37","2026-02-08 15:49:16","81.193.235.234","2","696665ec24382d5e84e165f0","6942b370903f99bfdc35f0cc","6988a0d64adbbe650715ef4d","Preventing attacks by anticipating threats","Threat data feeds and security reports","Providing analysis and summaries of emerging threats and vulnerabilities","Data points signaling malicious activity","DoS / DDoS attack","Monitor and log traffic","45.155.204.18","Implement IP blocklisting","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","","Confidence","396.6","","","","","","45.26","","","","","24.37","","","149.19","","6.75","","27.75","","","","","","143.28","","",""
"68","2026-02-08 20:42:02","8","en","1225368319","2026-02-08 20:36:18","2026-02-08 20:42:02","173.68.86.59","2","69868b4891f1adddae80a9a9","6942b370903f99bfdc35f0cc","6988e5ac37547edda9b7f576","Preventing attacks by anticipating threats","Threat data feeds and security reports","Providing analysis and summaries of emerging threats and vulnerabilities","Data points signaling malicious activity","DoS / DDoS attack","Monitor and log traffic","45.155.204.18","Implement IP blocklisting","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","","Confidence","340.63","","","","","","60.18","","","","","35.84","","","57.13","","12.35","","107.69","","","","","","67.44","","",""
"69","","-1","en","1815561633","2026-02-09 01:05:05","2026-02-09 01:05:05","54.175.74.27","","60652959efd259d00b3ef90b","6942b370903f99bfdc35f0cc","698612a7c8b97617ede255d4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"70","2026-02-09 02:44:49","8","en","1091528934","2026-02-09 02:40:18","2026-02-09 02:44:49","38.44.209.32","1","69716f3937cf41dfb6874a55","6942b370903f99bfdc35f0cc","69893af86cb94b860d32cc5e","Preventing attacks by anticipating threats","Threat data feeds and security reports","Providing analysis and summaries of emerging threats and vulnerabilities","Data points signaling malicious activity","DoS / DDoS attack","Monitor and log traffic","45.155.204.18","Implement IP blocklisting","","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","","Confidence","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","268.32","","","","","","43.02","","","","","65.32","","","86.66","","11.78","","6.7","","54.84","","","","","","",""
"71","2026-02-09 03:53:49","8","en","1436757326","2026-02-09 03:43:22","2026-02-09 03:53:48","73.239.151.47","2","69420d0c0de52a62d8d2d892","6942b370903f99bfdc35f0cc","698949bf8406a01aebf17d20","Preventing attacks by anticipating threats","Threat data feeds and security reports","Providing analysis and summaries of emerging threats and vulnerabilities","Data points signaling malicious activity","DoS / DDoS attack","Monitor and log traffic","45.155.204.18","Implement IP blocklisting","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","I will not sell","I will sell","I will sell","I will not sell","I will sell","I will sell","I will not sell","I will sell","I will sell","I will not sell","I will sell","I will sell","I will not sell","I will sell","I will sell","I will not sell","I will sell","I will sell","I will not sell","I will sell","I will sell","I will not sell","I will sell","I will sell","I will not sell","I will sell","I will sell","I will not sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will not sell","","High confidence","624.85","","","","","","78.78","","","","","69.46","","","216.49","","24.97","","129.74","","","","","","105.41","","",""
"72","2026-02-09 09:14:37","8","en","723771524","2026-02-09 09:07:32","2026-02-09 09:14:37","84.87.56.165","2","6977c8f271aa7b0c7c9a50da","6942b370903f99bfdc35f0cc","698995b8584631962a12067a","Preventing attacks by anticipating threats","Threat data feeds and security reports","Providing analysis and summaries of emerging threats and vulnerabilities","Data points signaling malicious activity","DoS / DDoS attack","Monitor and log traffic","45.155.204.18","Implement IP blocklisting","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","","Confidence","424.04","","","","","","75.26","","","","","49.83","","","109.31","","14.17","","40.38","","","","","","135.09","","",""
"73","2026-02-09 09:17:09","8","en","1582346768","2026-02-09 09:14:52","2026-02-09 09:17:09","84.87.56.165","1","","","","Preventing attacks by anticipating threats","Threat data feeds and security reports","Providing analysis and summaries of emerging threats and vulnerabilities","Data points signaling malicious activity","DoS / DDoS attack","Monitor and log traffic","45.155.204.18","Implement IP blocklisting","","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will sell","I will sell","I will sell","I will sell","","High confidence","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","139.87","","","","","","50.58","","","","","9.02","","","12.82","","4.89","","3.37","","59.19","","","","","","",""
"74","2026-02-09 14:24:03","8","en","1228794379","2026-02-09 14:20:32","2026-02-09 14:24:03","80.201.124.97","2","697b1283e579688108a6f914","6942b370903f99bfdc35f0cc","6989df19874b4a5bf68a4242","Preventing attacks by anticipating threats","Internal human resources data","Outlining user behavior trends","Data points signaling malicious activity","DoS / DDoS attack","Monitor and log traffic","45.155.204.18","Implement IP blocklisting","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","","Little confidence","209.94","","","","","","43.13","","","","","36.47","","","26.33","","12.34","","6.85","","","","","","84.82","","",""
"75","","3","en","1108578587","2026-02-09 15:47:02","2026-02-09 15:54:52","185.12.130.60","2","614f18c401f0591601029297","6942b370903f99bfdc35f0cc","6989f353df6de80418400125","Preventing attacks by anticipating threats","Threat data feeds and security reports","Providing analysis and summaries of emerging threats and vulnerabilities","Data points signaling malicious activity","DoS / DDoS attack","Monitor and log traffic","192.168.10.124","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","446.99","","","","","","67.81","","","","","54.59","","","324.59","","","","","","","","","","","","",""
"76","2026-02-09 18:44:36","8","en","569498116","2026-02-09 18:37:34","2026-02-09 18:44:36","93.45.60.14","2","6978b6fc62d286392e01643d","6942b370903f99bfdc35f0cc","698a1b558690fa7e7b6bc04b","Preventing attacks by anticipating threats","Threat data feeds and security reports","Providing analysis and summaries of emerging threats and vulnerabilities","Data points signaling malicious activity","DoS / DDoS attack","Monitor and log traffic","45.155.204.18","Implement IP blocklisting","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","","Little confidence","414.23","","","","","","76.3","","","","","54.61","","","85.71","","16.26","","47.98","","","","","","133.37","","",""
"77","2026-02-10 09:41:38","8","en","294919705","2026-02-10 09:40:00","2026-02-10 09:41:38","132.199.121.25","1","","","","Preventing attacks by anticipating threats","Threat data feeds and security reports","Providing analysis and summaries of emerging threats and vulnerabilities","Data points signaling malicious activity","DoS / DDoS attack","Monitor and log traffic","45.155.204.18","Implement IP blocklisting","","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","","Confidence","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99.57","","","","","","30.49","","","","","21.78","","","5.07","","13.21","","3.18","","25.84","","","","","","",""
"78","2026-02-10 12:06:49","8","en","638855309","2026-02-10 11:58:23","2026-02-10 12:06:49","143.179.197.193","1","698ae4bd9602cccd10ecca46","6942b370903f99bfdc35f0cc","698b0f365095ba16f9cc98b1","Preventing attacks by anticipating threats","Threat data feeds and security reports","Providing analysis and summaries of emerging threats and vulnerabilities","Data points signaling malicious activity","DoS / DDoS attack","Monitor and log traffic","45.155.204.18","Implement IP blocklisting","","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","","Confidence","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","497.32","","","","","","42.47","","","","","114.33","","","208.6","","9.72","","31.86","","90.34","","","","","","",""
"79","2026-02-10 19:57:42","8","en","1076139749","2026-02-10 19:50:22","2026-02-10 19:57:42","131.204.254.102","1","65ebbd5d9188410923b21986","6942b370903f99bfdc35f0cc","698b7de6f5e2ebdfa5316937","Preventing attacks by anticipating threats","Threat data feeds and security reports","Providing analysis and summaries of emerging threats and vulnerabilities","Data points signaling malicious activity","DoS / DDoS attack","Monitor and log traffic","45.155.204.18","Implement IP blocklisting","","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","50000","Little confidence","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","434.31","","","","","","134.95","","","","","24.42","","","132.53","","10.32","","28.06","","104.03","","","","","","",""
"80","2026-02-10 20:46:40","8","en","1435042971","2026-02-10 20:40:29","2026-02-10 20:46:40","98.219.52.12","2","694420419af631f2799e790f","6942b370903f99bfdc35f0cc","698b89a052b6987b12ed5a48","Preventing attacks by anticipating threats","Threat data feeds and security reports","Providing analysis and summaries of emerging threats and vulnerabilities","Data points signaling malicious activity","DoS / DDoS attack","Monitor and log traffic","45.155.204.18","Implement IP blocklisting","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","","Some confidence","323.07","","","","","","63.74","","","","","61.62","","","59.21","","16.65","","31.46","","","","","","90.39","","",""
"81","2026-02-10 21:24:30","8","en","259812379","2026-02-10 21:19:39","2026-02-10 21:24:30","104.151.45.19","2","674aea1839976ab4ec92c9f5","6942b370903f99bfdc35f0cc","698b92cd4fc7a03ca2a8553b","Preventing attacks by anticipating threats","Threat data feeds and security reports","Providing analysis and summaries of emerging threats and vulnerabilities","Data points signaling malicious activity","DoS / DDoS attack","Monitor and log traffic","45.155.204.18","Implement IP blocklisting","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","","Confidence","278.36","","","","","","44.37","","","","","52.06","","","59.37","","11.13","","19.36","","","","","","92.07","","",""
"82","2026-02-11 12:35:08","8","en","1650803136","2026-02-11 12:26:18","2026-02-11 12:35:08","2.67.141.120","1","698c490041fd1dc92f7d770c","6942b370903f99bfdc35f0cc","698c6750cba2051314982dba","Preventing attacks by anticipating threats","Threat data feeds and security reports","Providing analysis and summaries of emerging threats and vulnerabilities","Data points signaling malicious activity","DoS / DDoS attack","Monitor and log traffic","45.155.204.18","Implement IP blocklisting","","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","","Confidence","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","526.76","","","","","","99.94","","","","","46.23","","","225.43","","14.03","","30.31","","110.82","","","","","","",""
"83","2026-02-11 17:06:13","8","en","463205906","2026-02-11 17:00:50","2026-02-11 17:06:13","79.117.98.213","2","692967217fecee8331f330ca","698c7acd313fdcb85539ffde","698ca7ae3c35f5ca9d7a701b","Preventing attacks by anticipating threats","Threat data feeds and security reports","Providing analysis and summaries of emerging threats and vulnerabilities","Data points signaling malicious activity","DoS / DDoS attack","Monitor and log traffic","45.155.204.18","Implement IP blocklisting","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","","Confidence","323.19","","","","","","107.74","","","","","36.51","","","82.53","","12.67","","11.49","","","","","","72.25","","",""
"84","2026-02-11 18:29:31","8","en","1820799524","2026-02-11 18:10:31","2026-02-11 18:29:31","71.236.241.246","1","698c1e0136e0c3b82a9c9a59","698c7acd313fdcb85539ffde","698cb7e6dcc8a1b8b51b1346","Preventing attacks by anticipating threats","Threat data feeds and security reports","Providing analysis and summaries of emerging threats and vulnerabilities","Data points signaling malicious activity","DoS / DDoS attack","Monitor and log traffic","45.155.204.18","Implement IP blocklisting","","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","","Confidence","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1130.04","","","","","","325.5","","","","","216.77","","","311.84","","35.29","","37.85","","202.79","","","","","","",""
"85","2026-02-12 14:48:32","8","en","1664347227","2026-02-12 14:42:25","2026-02-12 14:48:32","213.182.74.30","2","69788e1d52bd3927b34f91a8","698c7acd313fdcb85539ffde","698dd8b7c43781f46680db7e","Preventing attacks by anticipating threats","Threat data feeds and security reports","Providing analysis and summaries of emerging threats and vulnerabilities","Data points signaling malicious activity","DoS / DDoS attack","Monitor and log traffic","45.155.204.18","Implement IP blocklisting","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","I will not sell","I will sell","I will sell","I will not sell","I will sell","I will sell","I will not sell","I will sell","I will sell","I will not sell","I will sell","I will sell","I will not sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will not sell","I will sell","I will sell","I will not sell","","Confidence","367.23","","","","","","69.7","","","","","30.49","","","126.69","","7.86","","50.98","","","","","","81.51","","",""
"86","2026-02-12 15:31:24","8","en","1741527833","2026-02-12 15:20:09","2026-02-12 15:31:24","144.64.240.241","2","66a6b87ea3ed1077a688ba26","698c7acd313fdcb85539ffde","698de185f5040c14b4afcfe3","Preventing attacks by anticipating threats","Threat data feeds and security reports","Providing analysis and summaries of emerging threats and vulnerabilities","Data points signaling malicious activity","DoS / DDoS attack","Monitor and log traffic","45.155.204.18","Implement IP blocklisting","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","","Confidence","671.88","","","","","","79.19","","","","","119.22","","","360.37","","13.16","","16","","","","","","83.94","","",""
"87","2026-02-13 14:17:07","8","en","276318716","2026-02-13 14:09:56","2026-02-13 14:17:07","194.140.113.236","2","6915a3b5b808709ba5f1280a","698c7acd313fdcb85539ffde","698f227d13b9076a3232146f","Preventing attacks by anticipating threats","Threat data feeds and security reports","Providing analysis and summaries of emerging threats and vulnerabilities","Data points signaling malicious activity","DoS / DDoS attack","Monitor and log traffic","45.155.204.18","Implement IP blocklisting","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will not sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","I will sell","","Little confidence","428.51","","","","","","69.84","","","","","88.42","","","35.74","","17.65","","42.33","","","","","","174.53","","",""
